"image","xmin","ymin","xmax","ymax","label"
"cam002.MP4#t=48.jpg",742.5734075197518,425.0200400801603,1280.0000440886006,1316.7234468937875,"plant"
"cam002.MP4#t=48.jpg",732.4604966139959,1716.4028496446015,1064.7404944977434,1889.5492743299096,"slipper"
"cam002.MP4#t=48.jpg",0,1383.0962364181482,745.4627539503387,2103.7274549098197,"carry_case"
"cam002.MP4#t=48.8.jpg",184.92101527229124,811.7134708870865,866.8171557562077,1774.749498997996,"color_box"
"cam002.MP4#t=48.8.jpg",488.3070859198646,0.811623246492986,705.0113748589165,1429.268537074148,"camera_poll"
"cam002.MP4#t=48.8.jpg",340.94810330840863,55.64130458181989,508.5327754655757,846.3427294041207,"camera_poll"
"cam002.MP4#t=48.8.jpg",2369.3003139108355,127.78561517566382,2493.544194413093,1140.6914267989102,"camera_poll"
"cam002.MP4#t=48.8.jpg",2135.2596818566594,1002.174392730774,2453.092550790068,1221.4929859719439,"cardboard"
"cam002.MP4#t=48.8.jpg",2395.3048285835216,393.27657512290205,2880.722435806998,1261.8938316085296,"plant"
"cam002.MP4#t=48.8.jpg",3496.1626163939054,0,3646.411011568849,1388.8678235377004,"camera_poll"
"cam002.MP4#t=48.8.jpg",3657.9683972911967,766.1723446893787,3835.6659142212193,1603.046136217748,"tv"
"cam002.MP4#t=48.8.jpg",3354.5823927765255,1337.5551102204408,3805.327313769752,2008.4969939879759,"child"
"cam002.MP4#t=48.8.jpg",1496.7043330276524,332.67537271809243,2013.9052800507902,1183.9779999452028,"door"
"cam002.MP4#t=48.8.jpg",1372.4605847911964,1192.6353145744613,1646.9525959367948,1310.9519918743736,"cloth"
"cam002.MP4#t=48.8.jpg",742.5734075197518,425.0200400801603,1280.0000440886006,1316.7234468937875,"plant"
"cam002.MP4#t=48.8.jpg",732.4604966139959,1716.4028496446015,1064.7404944977434,1889.5492743299096,"slipper"
"cam002.MP4#t=48.8.jpg",0,1383.0962364181482,745.4627539503387,2103.7274549098197,"carry_case"
"cam002.MP4#t=48.4.jpg",184.92101527229124,811.7134708870865,866.8171557562077,1774.749498997996,"color_box"
"cam002.MP4#t=48.4.jpg",488.3070859198646,0.811623246492986,705.0113748589165,1429.268537074148,"camera_poll"
"cam002.MP4#t=48.4.jpg",340.94810330840863,55.64130458181989,508.5327754655757,846.3427294041207,"camera_poll"
"cam002.MP4#t=48.4.jpg",2369.3003139108355,127.78561517566382,2493.544194413093,1140.6914267989102,"camera_poll"
"cam002.MP4#t=48.4.jpg",2135.2596818566594,1002.174392730774,2453.092550790068,1221.4929859719439,"cardboard"
"cam002.MP4#t=48.4.jpg",2395.3048285835216,393.27657512290205,2880.722435806998,1261.8938316085296,"plant"
"cam002.MP4#t=48.4.jpg",3496.1626163939054,0,3646.411011568849,1388.8678235377004,"camera_poll"
"cam002.MP4#t=48.4.jpg",3657.9683972911967,766.1723446893787,3835.6659142212193,1603.046136217748,"tv"
"cam002.MP4#t=48.4.jpg",3354.5823927765255,1337.5551102204408,3805.327313769752,2008.4969939879759,"child"
"cam002.MP4#t=48.4.jpg",1496.7043330276524,332.67537271809243,2013.9052800507902,1183.9779999452028,"door"
"cam002.MP4#t=48.4.jpg",1372.4605847911964,1192.6353145744613,1646.9525959367948,1310.9519918743736,"cloth"
"cam002.MP4#t=48.4.jpg",742.5734075197518,425.0200400801603,1280.0000440886006,1316.7234468937875,"plant"
"cam002.MP4#t=48.4.jpg",732.4604966139959,1716.4028496446015,1064.7404944977434,1889.5492743299096,"slipper"
"cam002.MP4#t=48.4.jpg",0,1383.0962364181482,745.4627539503387,2103.7274549098197,"carry_case"
"cam002.MP4#t=48.6.jpg",184.92101527229124,811.7134708870865,866.8171557562077,1774.749498997996,"color_box"
"cam002.MP4#t=48.6.jpg",488.3070859198646,0.811623246492986,705.0113748589165,1429.268537074148,"camera_poll"
"cam002.MP4#t=48.6.jpg",340.94810330840863,55.64130458181989,508.5327754655757,846.3427294041207,"camera_poll"
"cam002.MP4#t=48.6.jpg",2369.3003139108355,127.78561517566382,2493.544194413093,1140.6914267989102,"camera_poll"
"cam002.MP4#t=48.6.jpg",2135.2596818566594,1002.174392730774,2453.092550790068,1221.4929859719439,"cardboard"
"cam002.MP4#t=48.6.jpg",2395.3048285835216,393.27657512290205,2880.722435806998,1261.8938316085296,"plant"
"cam002.MP4#t=48.6.jpg",3496.1626163939054,0,3646.411011568849,1388.8678235377004,"camera_poll"
"cam002.MP4#t=48.6.jpg",3657.9683972911967,766.1723446893787,3835.6659142212193,1603.046136217748,"tv"
"cam002.MP4#t=48.6.jpg",3354.5823927765255,1337.5551102204408,3805.327313769752,2008.4969939879759,"child"
"cam002.MP4#t=48.6.jpg",1496.7043330276524,332.67537271809243,2013.9052800507902,1183.9779999452028,"door"
"cam002.MP4#t=48.6.jpg",1372.4605847911964,1192.6353145744613,1646.9525959367948,1310.9519918743736,"cloth"
"cam002.MP4#t=48.6.jpg",742.5734075197518,425.0200400801603,1280.0000440886006,1316.7234468937875,"plant"
"cam002.MP4#t=48.6.jpg",732.4604966139959,1716.4028496446015,1064.7404944977434,1889.5492743299096,"slipper"
"cam002.MP4#t=48.6.jpg",0,1383.0962364181482,745.4627539503387,2103.7274549098197,"carry_case"
"cam002.MP4#t=49.2.jpg",184.92101527229124,811.7134708870865,866.8171557562077,1774.749498997996,"color_box"
"cam002.MP4#t=49.2.jpg",488.3070859198646,0.811623246492986,705.0113748589165,1429.268537074148,"camera_poll"
"cam002.MP4#t=49.2.jpg",340.94810330840863,55.64130458181989,508.5327754655757,846.3427294041207,"camera_poll"
"cam002.MP4#t=49.2.jpg",2369.3003139108355,127.78561517566382,2493.544194413093,1140.6914267989102,"camera_poll"
"cam002.MP4#t=49.2.jpg",2135.2596818566594,1002.174392730774,2453.092550790068,1221.4929859719439,"cardboard"
"cam002.MP4#t=49.2.jpg",2395.3048285835216,393.27657512290205,2880.722435806998,1261.8938316085296,"plant"
"cam002.MP4#t=49.2.jpg",3496.1626163939054,0,3646.411011568849,1388.8678235377004,"camera_poll"
"cam002.MP4#t=49.2.jpg",3657.9683972911967,766.1723446893787,3835.6659142212193,1603.046136217748,"tv"
"cam002.MP4#t=49.2.jpg",3354.582392776524,1272.625250501002,3805.3273137697533,2008.496993987976,"child"
"cam002.MP4#t=49.2.jpg",1496.7043330276524,332.67537271809243,2013.9052800507902,1183.9779999452028,"door"
"cam002.MP4#t=49.2.jpg",1372.4605847911964,1192.6353145744613,1646.9525959367948,1310.9519918743736,"cloth"
"cam002.MP4#t=49.2.jpg",742.5734075197518,425.0200400801603,1280.0000440886006,1316.7234468937875,"plant"
"cam002.MP4#t=49.2.jpg",732.4604966139959,1716.4028496446015,1064.7404944977434,1889.5492743299096,"slipper"
"cam002.MP4#t=49.2.jpg",0,1383.0962364181482,745.4627539503387,2103.7274549098197,"carry_case"
"cam002.MP4#t=49.4.jpg",184.92101527229124,811.7134708870865,866.8171557562077,1774.749498997996,"color_box"
"cam002.MP4#t=49.4.jpg",488.3070859198646,0.811623246492986,705.0113748589165,1429.268537074148,"camera_poll"
"cam002.MP4#t=49.4.jpg",340.94810330840863,55.64130458181989,508.5327754655757,846.3427294041207,"camera_poll"
"cam002.MP4#t=49.4.jpg",2369.3003139108355,127.78561517566382,2493.544194413093,1140.6914267989102,"camera_poll"
"cam002.MP4#t=49.4.jpg",2135.2596818566594,1002.174392730774,2453.092550790068,1221.4929859719439,"cardboard"
"cam002.MP4#t=49.4.jpg",2395.3048285835216,393.27657512290205,2880.722435806998,1261.8938316085296,"plant"
"cam002.MP4#t=49.4.jpg",3496.1626163939054,0,3646.411011568849,1388.8678235377004,"camera_poll"
"cam002.MP4#t=49.4.jpg",3657.9683972911967,766.1723446893787,3835.6659142212193,1603.046136217748,"tv"
"cam002.MP4#t=49.4.jpg",3376.25282167043,1233.6673346693387,3792.3250564334085,1982.5250501002006,"child"
"cam002.MP4#t=49.4.jpg",1496.7043330276524,332.67537271809243,2013.9052800507902,1183.9779999452028,"door"
"cam002.MP4#t=49.4.jpg",1372.4605847911964,1192.6353145744613,1646.9525959367948,1310.9519918743736,"cloth"
"cam002.MP4#t=49.4.jpg",742.5734075197518,425.0200400801603,1280.0000440886006,1316.7234468937875,"plant"
"cam002.MP4#t=49.4.jpg",732.4604966139959,1716.4028496446015,1064.7404944977434,1889.5492743299096,"slipper"
"cam002.MP4#t=49.4.jpg",0,1383.0962364181482,745.4627539503387,2103.7274549098197,"carry_case"
"cam002.MP4#t=49.jpg",184.92101527229124,811.7134708870865,866.8171557562077,1774.749498997996,"color_box"
"cam002.MP4#t=49.jpg",488.3070859198646,0.811623246492986,705.0113748589165,1429.268537074148,"camera_poll"
"cam002.MP4#t=49.jpg",340.94810330840863,55.64130458181989,508.5327754655757,846.3427294041207,"camera_poll"
"cam002.MP4#t=49.jpg",2369.3003139108355,127.78561517566382,2493.544194413093,1140.6914267989102,"camera_poll"
"cam002.MP4#t=49.jpg",2135.2596818566594,1002.174392730774,2453.092550790068,1221.4929859719439,"cardboard"
"cam002.MP4#t=49.jpg",2395.3048285835216,393.27657512290205,2880.722435806998,1261.8938316085296,"plant"
"cam002.MP4#t=49.jpg",3496.1626163939054,0,3646.411011568849,1388.8678235377004,"camera_poll"
"cam002.MP4#t=49.jpg",3657.9683972911967,766.1723446893787,3835.6659142212193,1603.046136217748,"tv"
"cam002.MP4#t=49.jpg",3358.916478555305,1302.9258517034068,3805.3273137697524,2008.4969939879759,"child"
"cam002.MP4#t=49.jpg",1496.7043330276524,332.67537271809243,2013.9052800507902,1183.9779999452028,"door"
"cam002.MP4#t=49.jpg",1372.4605847911964,1192.6353145744613,1646.9525959367948,1310.9519918743736,"cloth"
"cam002.MP4#t=49.jpg",742.5734075197518,425.0200400801603,1280.0000440886006,1316.7234468937875,"plant"
"cam002.MP4#t=49.jpg",732.4604966139959,1716.4028496446015,1064.7404944977434,1889.5492743299096,"slipper"
"cam002.MP4#t=49.jpg",0,1383.0962364181482,745.4627539503387,2103.7274549098197,"carry_case"
"cam002.MP4#t=49.6.jpg",184.92101527229124,811.7134708870865,866.8171557562077,1774.749498997996,"color_box"
"cam002.MP4#t=49.6.jpg",488.3070859198646,0.811623246492986,705.0113748589165,1429.268537074148,"camera_poll"
"cam002.MP4#t=49.6.jpg",340.94810330840863,55.64130458181989,508.5327754655757,846.3427294041207,"camera_poll"
"cam002.MP4#t=49.6.jpg",2369.3003139108355,127.78561517566382,2493.544194413093,1140.6914267989102,"camera_poll"
"cam002.MP4#t=49.6.jpg",2135.2596818566594,1002.174392730774,2453.092550790068,1221.4929859719439,"cardboard"
"cam002.MP4#t=49.6.jpg",2395.3048285835216,393.27657512290205,2880.722435806998,1261.8938316085296,"plant"
"cam002.MP4#t=49.6.jpg",3496.1626163939054,0,3646.411011568849,1388.8678235377004,"camera_poll"
"cam002.MP4#t=49.6.jpg",3657.9683972911967,766.1723446893787,3835.6659142212193,1603.046136217748,"tv"
"cam002.MP4#t=49.6.jpg",3402.257336343117,1229.3386773547095,3818.329571106096,1978.1963927855713,"child"
"cam002.MP4#t=49.6.jpg",1496.7043330276524,332.67537271809243,2013.9052800507902,1183.9779999452028,"door"
"cam002.MP4#t=49.6.jpg",1372.4605847911964,1192.6353145744613,1646.9525959367948,1310.9519918743736,"cloth"
"cam002.MP4#t=49.6.jpg",742.5734075197518,425.0200400801603,1280.0000440886006,1316.7234468937875,"plant"
"cam002.MP4#t=49.6.jpg",732.4604966139959,1716.4028496446015,1064.7404944977434,1889.5492743299096,"slipper"
"cam002.MP4#t=49.6.jpg",0,1383.0962364181482,745.4627539503387,2103.7274549098197,"carry_case"
"cam002.MP4#t=49.8.jpg",184.92101527229124,811.7134708870865,866.8171557562077,1774.749498997996,"color_box"
"cam002.MP4#t=49.8.jpg",488.3070859198646,0.811623246492986,705.0113748589165,1429.268537074148,"camera_poll"
"cam002.MP4#t=49.8.jpg",340.94810330840863,55.64130458181989,508.5327754655757,846.3427294041207,"camera_poll"
"cam002.MP4#t=49.8.jpg",2369.3003139108355,127.78561517566382,2493.544194413093,1140.6914267989102,"camera_poll"
"cam002.MP4#t=49.8.jpg",2135.2596818566594,1002.174392730774,2453.092550790068,1221.4929859719439,"cardboard"
"cam002.MP4#t=49.8.jpg",2395.3048285835216,393.27657512290205,2880.722435806998,1261.8938316085296,"plant"
"cam002.MP4#t=49.8.jpg",3496.1626163939054,0,3646.411011568849,1388.8678235377004,"camera_poll"
"cam002.MP4#t=49.8.jpg",3657.9683972911967,766.1723446893787,3835.6659142212193,1603.046136217748,"tv"
"cam002.MP4#t=49.8.jpg",3423.9277652370215,1203.3667334669337,3840.0000000000005,1952.2244488977954,"child"
"cam002.MP4#t=49.8.jpg",1496.7043330276524,332.67537271809243,2013.9052800507902,1183.9779999452028,"door"
"cam002.MP4#t=49.8.jpg",1372.4605847911964,1192.6353145744613,1646.9525959367948,1310.9519918743736,"cloth"
"cam002.MP4#t=49.8.jpg",742.5734075197518,425.0200400801603,1280.0000440886006,1316.7234468937875,"plant"
"cam002.MP4#t=49.8.jpg",732.4604966139959,1716.4028496446015,1064.7404944977434,1889.5492743299096,"slipper"
"cam002.MP4#t=49.8.jpg",0,1383.0962364181482,745.4627539503387,2103.7274549098197,"carry_case"
"cam002.MP4#t=50.8.jpg",184.92101527229124,811.7134708870865,866.8171557562077,1774.749498997996,"color_box"
"cam002.MP4#t=50.8.jpg",488.3070859198646,0.811623246492986,705.0113748589165,1429.268537074148,"camera_poll"
"cam002.MP4#t=50.8.jpg",340.94810330840863,55.64130458181989,508.5327754655757,846.3427294041207,"camera_poll"
"cam002.MP4#t=50.8.jpg",2369.3003139108355,127.78561517566382,2493.544194413093,1140.6914267989102,"camera_poll"
"cam002.MP4#t=50.8.jpg",2135.2596818566594,1002.174392730774,2453.092550790068,1221.4929859719439,"cardboard"
"cam002.MP4#t=50.8.jpg",2395.3048285835216,393.27657512290205,2880.722435806998,1261.8938316085296,"plant"
"cam002.MP4#t=50.8.jpg",3496.1626163939054,0,3646.411011568849,1388.8678235377004,"camera_poll"
"cam002.MP4#t=50.8.jpg",3657.9683972911967,766.1723446893787,3835.6659142212193,1603.046136217748,"tv"
"cam002.MP4#t=50.8.jpg",3449.9322799097067,1168.7374749498995,3835.6659142212197,1943.5671342685368,"child"
"cam002.MP4#t=50.8.jpg",1496.7043330276524,332.67537271809243,2013.9052800507902,1183.9779999452028,"door"
"cam002.MP4#t=50.8.jpg",1372.4605847911964,1192.6353145744613,1646.9525959367948,1310.9519918743736,"cloth"
"cam002.MP4#t=50.8.jpg",742.5734075197518,425.0200400801603,1280.0000440886006,1316.7234468937875,"plant"
"cam002.MP4#t=50.8.jpg",732.4604966139959,1716.4028496446015,1064.7404944977434,1889.5492743299096,"slipper"
"cam002.MP4#t=50.8.jpg",0,1383.0962364181482,745.4627539503387,2103.7274549098197,"carry_case"
"cam002.MP4#t=50.6.jpg",184.92101527229124,811.7134708870865,866.8171557562077,1774.749498997996,"color_box"
"cam002.MP4#t=50.6.jpg",488.3070859198646,0.811623246492986,705.0113748589165,1429.268537074148,"camera_poll"
"cam002.MP4#t=50.6.jpg",340.94810330840863,55.64130458181989,508.5327754655757,846.3427294041207,"camera_poll"
"cam002.MP4#t=50.6.jpg",2369.3003139108355,127.78561517566382,2493.544194413093,1140.6914267989102,"camera_poll"
"cam002.MP4#t=50.6.jpg",2135.2596818566594,1002.174392730774,2453.092550790068,1221.4929859719439,"cardboard"
"cam002.MP4#t=50.6.jpg",2395.3048285835216,393.27657512290205,2880.722435806998,1261.8938316085296,"plant"
"cam002.MP4#t=50.6.jpg",3496.1626163939054,0,3646.411011568849,1388.8678235377004,"camera_poll"
"cam002.MP4#t=50.6.jpg",3657.9683972911967,766.1723446893787,3835.6659142212193,1603.046136217748,"tv"
"cam002.MP4#t=50.6.jpg",3449.9322799097067,1168.7374749498995,3835.6659142212197,1943.5671342685368,"child"
"cam002.MP4#t=50.6.jpg",1496.7043330276524,332.67537271809243,2013.9052800507902,1183.9779999452028,"door"
"cam002.MP4#t=50.6.jpg",1372.4605847911964,1192.6353145744613,1646.9525959367948,1310.9519918743736,"cloth"
"cam002.MP4#t=50.6.jpg",742.5734075197518,425.0200400801603,1280.0000440886006,1316.7234468937875,"plant"
"cam002.MP4#t=50.6.jpg",732.4604966139959,1716.4028496446015,1064.7404944977434,1889.5492743299096,"slipper"
"cam002.MP4#t=50.6.jpg",0,1383.0962364181482,745.4627539503387,2103.7274549098197,"carry_case"
"cam002.MP4#t=50.4.jpg",184.92101527229124,811.7134708870865,866.8171557562077,1774.749498997996,"color_box"
"cam002.MP4#t=50.4.jpg",488.3070859198646,0.811623246492986,705.0113748589165,1429.268537074148,"camera_poll"
"cam002.MP4#t=50.4.jpg",340.94810330840863,55.64130458181989,508.5327754655757,846.3427294041207,"camera_poll"
"cam002.MP4#t=50.4.jpg",2369.3003139108355,127.78561517566382,2493.544194413093,1140.6914267989102,"camera_poll"
"cam002.MP4#t=50.4.jpg",2135.2596818566594,1002.174392730774,2453.092550790068,1221.4929859719439,"cardboard"
"cam002.MP4#t=50.4.jpg",2395.3048285835216,393.27657512290205,2880.722435806998,1261.8938316085296,"plant"
"cam002.MP4#t=50.4.jpg",3496.1626163939054,0,3646.411011568849,1388.8678235377004,"camera_poll"
"cam002.MP4#t=50.4.jpg",3657.9683972911967,766.1723446893787,3835.6659142212193,1603.046136217748,"tv"
"cam002.MP4#t=50.4.jpg",3449.9322799097067,1168.7374749498995,3835.6659142212197,1943.5671342685368,"child"
"cam002.MP4#t=50.4.jpg",1496.7043330276524,332.67537271809243,2013.9052800507902,1183.9779999452028,"door"
"cam002.MP4#t=50.4.jpg",1372.4605847911964,1192.6353145744613,1646.9525959367948,1310.9519918743736,"cloth"
"cam002.MP4#t=50.4.jpg",742.5734075197518,425.0200400801603,1280.0000440886006,1316.7234468937875,"plant"
"cam002.MP4#t=50.4.jpg",732.4604966139959,1716.4028496446015,1064.7404944977434,1889.5492743299096,"slipper"
"cam002.MP4#t=50.4.jpg",0,1383.0962364181482,745.4627539503387,2103.7274549098197,"carry_case"
"cam002.MP4#t=50.jpg",184.92101527229124,811.7134708870865,866.8171557562077,1774.749498997996,"color_box"
"cam002.MP4#t=50.jpg",488.3070859198646,0.811623246492986,705.0113748589165,1429.268537074148,"camera_poll"
"cam002.MP4#t=50.jpg",340.94810330840863,55.64130458181989,508.5327754655757,846.3427294041207,"camera_poll"
"cam002.MP4#t=50.jpg",2369.3003139108355,127.78561517566382,2493.544194413093,1140.6914267989102,"camera_poll"
"cam002.MP4#t=50.jpg",2135.2596818566594,1002.174392730774,2453.092550790068,1221.4929859719439,"cardboard"
"cam002.MP4#t=50.jpg",2395.3048285835216,393.27657512290205,2880.722435806998,1261.8938316085296,"plant"
"cam002.MP4#t=50.jpg",3496.1626163939054,0,3646.411011568849,1388.8678235377004,"camera_poll"
"cam002.MP4#t=50.jpg",3657.9683972911967,766.1723446893787,3835.6659142212193,1603.046136217748,"tv"
"cam002.MP4#t=50.jpg",3415.2595936794587,1186.0521042084165,3840.0000000000005,1960.8817635270539,"child"
"cam002.MP4#t=50.jpg",1496.7043330276524,332.67537271809243,2013.9052800507902,1183.9779999452028,"door"
"cam002.MP4#t=50.jpg",1372.4605847911964,1192.6353145744613,1646.9525959367948,1310.9519918743736,"cloth"
"cam002.MP4#t=50.jpg",742.5734075197518,425.0200400801603,1280.0000440886006,1316.7234468937875,"plant"
"cam002.MP4#t=50.jpg",732.4604966139959,1716.4028496446015,1064.7404944977434,1889.5492743299096,"slipper"
"cam002.MP4#t=50.jpg",0,1383.0962364181482,745.4627539503387,2103.7274549098197,"carry_case"
"cam002.MP4#t=50.2.jpg",184.92101527229124,811.7134708870865,866.8171557562077,1774.749498997996,"color_box"
"cam002.MP4#t=50.2.jpg",488.3070859198646,0.811623246492986,705.0113748589165,1429.268537074148,"camera_poll"
"cam002.MP4#t=50.2.jpg",340.94810330840863,55.64130458181989,508.5327754655757,846.3427294041207,"camera_poll"
"cam002.MP4#t=50.2.jpg",2369.3003139108355,127.78561517566382,2493.544194413093,1140.6914267989102,"camera_poll"
"cam002.MP4#t=50.2.jpg",2135.2596818566594,1002.174392730774,2453.092550790068,1221.4929859719439,"cardboard"
"cam002.MP4#t=50.2.jpg",2395.3048285835216,393.27657512290205,2880.722435806998,1261.8938316085296,"plant"
"cam002.MP4#t=50.2.jpg",3496.1626163939054,0,3646.411011568849,1388.8678235377004,"camera_poll"
"cam002.MP4#t=50.2.jpg",3657.9683972911967,766.1723446893787,3835.6659142212193,1603.046136217748,"tv"
"cam002.MP4#t=50.2.jpg",3410.9255079006775,1168.7374749498997,3835.6659142212193,1943.5671342685373,"child"
"cam002.MP4#t=50.2.jpg",1496.7043330276524,332.67537271809243,2013.9052800507902,1183.9779999452028,"door"
"cam002.MP4#t=50.2.jpg",1372.4605847911964,1192.6353145744613,1646.9525959367948,1310.9519918743736,"cloth"
"cam002.MP4#t=50.2.jpg",742.5734075197518,425.0200400801603,1280.0000440886006,1316.7234468937875,"plant"
"cam002.MP4#t=50.2.jpg",732.4604966139959,1716.4028496446015,1064.7404944977434,1889.5492743299096,"slipper"
"cam002.MP4#t=50.2.jpg",0,1383.0962364181482,745.4627539503387,2103.7274549098197,"carry_case"
"cam002.MP4#t=51.6.jpg",184.92101527229124,811.7134708870865,866.8171557562077,1774.749498997996,"color_box"
"cam002.MP4#t=51.6.jpg",488.3070859198646,0.811623246492986,705.0113748589165,1429.268537074148,"camera_poll"
"cam002.MP4#t=51.6.jpg",340.94810330840863,55.64130458181989,508.5327754655757,846.3427294041207,"camera_poll"
"cam002.MP4#t=51.6.jpg",2369.3003139108355,127.78561517566382,2493.544194413093,1140.6914267989102,"camera_poll"
"cam002.MP4#t=51.6.jpg",2135.2596818566594,1002.174392730774,2453.092550790068,1221.4929859719439,"cardboard"
"cam002.MP4#t=51.6.jpg",2395.3048285835216,393.27657512290205,2880.722435806998,1261.8938316085296,"plant"
"cam002.MP4#t=51.6.jpg",3496.1626163939054,0,3646.411011568849,1388.8678235377004,"camera_poll"
"cam002.MP4#t=51.6.jpg",3657.9683972911967,766.1723446893787,3835.6659142212193,1603.046136217748,"tv"
"cam002.MP4#t=51.6.jpg",3471.602708803612,1155.7515030060117,3831.3318284424404,1956.5531062124246,"child"
"cam002.MP4#t=51.6.jpg",1496.7043330276524,332.67537271809243,2013.9052800507902,1183.9779999452028,"door"
"cam002.MP4#t=51.6.jpg",1372.4605847911964,1192.6353145744613,1646.9525959367948,1310.9519918743736,"cloth"
"cam002.MP4#t=51.6.jpg",742.5734075197518,425.0200400801603,1280.0000440886006,1316.7234468937875,"plant"
"cam002.MP4#t=51.6.jpg",732.4604966139959,1716.4028496446015,1064.7404944977434,1889.5492743299096,"slipper"
"cam002.MP4#t=51.6.jpg",0,1383.0962364181482,745.4627539503387,2103.7274549098197,"carry_case"
"cam002.MP4#t=51.4.jpg",184.92101527229124,811.7134708870865,866.8171557562077,1774.749498997996,"color_box"
"cam002.MP4#t=51.4.jpg",488.3070859198646,0.811623246492986,705.0113748589165,1429.268537074148,"camera_poll"
"cam002.MP4#t=51.4.jpg",340.94810330840863,55.64130458181989,508.5327754655757,846.3427294041207,"camera_poll"
"cam002.MP4#t=51.4.jpg",2369.3003139108355,127.78561517566382,2493.544194413093,1140.6914267989102,"camera_poll"
"cam002.MP4#t=51.4.jpg",2135.2596818566594,1002.174392730774,2453.092550790068,1221.4929859719439,"cardboard"
"cam002.MP4#t=51.4.jpg",2395.3048285835216,393.27657512290205,2880.722435806998,1261.8938316085296,"plant"
"cam002.MP4#t=51.4.jpg",3496.1626163939054,0,3646.411011568849,1388.8678235377004,"camera_poll"
"cam002.MP4#t=51.4.jpg",3657.9683972911967,766.1723446893787,3835.6659142212193,1603.046136217748,"tv"
"cam002.MP4#t=51.4.jpg",3445.598194130926,1168.7374749498995,3835.6659142212206,1960.8817635270539,"child"
"cam002.MP4#t=51.4.jpg",1496.7043330276524,332.67537271809243,2013.9052800507902,1183.9779999452028,"door"
"cam002.MP4#t=51.4.jpg",1372.4605847911964,1192.6353145744613,1646.9525959367948,1310.9519918743736,"cloth"
"cam002.MP4#t=51.4.jpg",742.5734075197518,425.0200400801603,1280.0000440886006,1316.7234468937875,"plant"
"cam002.MP4#t=51.4.jpg",732.4604966139959,1716.4028496446015,1064.7404944977434,1889.5492743299096,"slipper"
"cam002.MP4#t=51.4.jpg",0,1383.0962364181482,745.4627539503387,2103.7274549098197,"carry_case"
"cam002.MP4#t=51.8.jpg",184.92101527229124,811.7134708870865,866.8171557562077,1774.749498997996,"color_box"
"cam002.MP4#t=51.8.jpg",488.3070859198646,0.811623246492986,705.0113748589165,1429.268537074148,"camera_poll"
"cam002.MP4#t=51.8.jpg",340.94810330840863,55.64130458181989,508.5327754655757,846.3427294041207,"camera_poll"
"cam002.MP4#t=51.8.jpg",2369.3003139108355,127.78561517566382,2493.544194413093,1140.6914267989102,"camera_poll"
"cam002.MP4#t=51.8.jpg",2135.2596818566594,1002.174392730774,2453.092550790068,1221.4929859719439,"cardboard"
"cam002.MP4#t=51.8.jpg",2395.3048285835216,393.27657512290205,2880.722435806998,1261.8938316085296,"plant"
"cam002.MP4#t=51.8.jpg",3496.1626163939054,0,3646.411011568849,1388.8678235377004,"camera_poll"
"cam002.MP4#t=51.8.jpg",3657.9683972911967,766.1723446893787,3835.6659142212193,1603.046136217748,"tv"
"cam002.MP4#t=51.8.jpg",3471.6027088036126,1155.7515030060117,3818.329571106095,1947.895791583166,"child"
"cam002.MP4#t=51.8.jpg",1496.7043330276524,332.67537271809243,2013.9052800507902,1183.9779999452028,"door"
"cam002.MP4#t=51.8.jpg",1372.4605847911964,1192.6353145744613,1646.9525959367948,1310.9519918743736,"cloth"
"cam002.MP4#t=51.8.jpg",742.5734075197518,425.0200400801603,1280.0000440886006,1316.7234468937875,"plant"
"cam002.MP4#t=51.8.jpg",732.4604966139959,1716.4028496446015,1064.7404944977434,1889.5492743299096,"slipper"
"cam002.MP4#t=51.8.jpg",0,1383.0962364181482,745.4627539503387,2103.7274549098197,"carry_case"
"cam002.MP4#t=51.2.jpg",184.92101527229124,811.7134708870865,866.8171557562077,1774.749498997996,"color_box"
"cam002.MP4#t=51.2.jpg",488.3070859198646,0.811623246492986,705.0113748589165,1429.268537074148,"camera_poll"
"cam002.MP4#t=51.2.jpg",340.94810330840863,55.64130458181989,508.5327754655757,846.3427294041207,"camera_poll"
"cam002.MP4#t=51.2.jpg",2369.3003139108355,127.78561517566382,2493.544194413093,1140.6914267989102,"camera_poll"
"cam002.MP4#t=51.2.jpg",2135.2596818566594,1002.174392730774,2453.092550790068,1221.4929859719439,"cardboard"
"cam002.MP4#t=51.2.jpg",2395.3048285835216,393.27657512290205,2880.722435806998,1261.8938316085296,"plant"
"cam002.MP4#t=51.2.jpg",3496.1626163939054,0,3646.411011568849,1388.8678235377004,"camera_poll"
"cam002.MP4#t=51.2.jpg",3657.9683972911967,766.1723446893787,3835.6659142212193,1603.046136217748,"tv"
"cam002.MP4#t=51.2.jpg",3445.598194130926,1168.7374749498995,3835.6659142212206,1960.8817635270539,"child"
"cam002.MP4#t=51.2.jpg",1496.7043330276524,332.67537271809243,2013.9052800507902,1183.9779999452028,"door"
"cam002.MP4#t=51.2.jpg",1372.4605847911964,1192.6353145744613,1646.9525959367948,1310.9519918743736,"cloth"
"cam002.MP4#t=51.2.jpg",742.5734075197518,425.0200400801603,1280.0000440886006,1316.7234468937875,"plant"
"cam002.MP4#t=51.2.jpg",732.4604966139959,1716.4028496446015,1064.7404944977434,1889.5492743299096,"slipper"
